,Unnamed: 0,producto,precio,precio_rel,link,oferta,Q,precio_medida,medida,Q_medida,precio_medida1,precio_medida2
129,129,CASA TARRADELLAS pizza jamon y queso envase 405 gr ,2.63,6.49/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 405 gr ,6.49,Kg,0.405,6.49,6.49
130,130,CASA TARRADELLAS pizza jamon serrano envase 390 gr,2.63,6.74/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 390 gr,6.74,Kg,0.39,6.74,6.74
131,131,CASA TARRADELLAS pizza atun y bacon envase 405 gr ,2.63,6.49/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 405 gr ,6.49,Kg,0.405,6.49,6.49
132,132,DIA AL PUNTO pizza de jamon y queso envase 400 gr,1.99,4.98/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 400 gr,4.98,Kg,0.4,4.98,4.98
133,133,DIA AL PUNTO pizza de atun y bacon envase 400 gr,2.19,5.48/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 400 gr,5.48,Kg,0.4,5.48,5.48
134,134,LITORAL cocido madrileno lata 440 gr,2.39,5.62/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 440 gr,5.62,Kg,0.425,5.62,5.62
135,135,CASA TARRADELLAS pizza 4 quesos envase 390 gr,2.63,6.74/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 4 quesos envase 390 gr,6.74,Kg,0.39,6.74,6.74
136,136,DIA AL PUNTO gazpacho envase 1 lt,1.29,1.29/l,https://www.dia.es/compra-online/platos-preparados/cf,0, 1 lt,1.29,l,1.0,1.29,1.29
137,137,CASA TARRADELLAS pizza jamon y queso pack 2 envases 225 gr,2.79,6.20/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 2 envases 225 gr,6.20,Kg,0.45,6.20,6.2
138,138,CASA TARRADELLAS pizza carbonara envase 400 gr,2.75,6.88/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 400 gr,6.88,Kg,0.4,6.88,6.88
139,139,DIA AL PUNTO pizza fresca 4 quesos envase 400 gr,1.99,4.98/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 4 quesos envase 400 gr,4.98,Kg,0.4,4.98,4.98
140,140,DIA AL PUNTO gazpacho pack 3 unidades de 330 ml,1.75,1.77/l,https://www.dia.es/compra-online/platos-preparados/cf,0, 3 unidades de 330 ml,1.77,l,0.989,1.77,1.77
141,141,DIA VEGECAMPO pisto con aceite de oliva frasco 350 gr,0.99,2.83/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 350 gr,2.83,Kg,0.35,2.83,2.83
142,142,AGUINAMAR salpicon de marisco bandeja 230 gr,3.75,16.30/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 230 gr,16.30,Kg,0.23,16.30,16.3
143,143,LA BROCHE Fun roll de pollo y queso 2 unidades bandeja 275 gr,1.85,6.73/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 2 unidades bandeja 275 gr,6.73,Kg,0.275,6.73,6.73
144,144,DIA AL PUNTO pizza carbonara envase 400 gr,2.25,5.63/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 400 gr,5.63,Kg,0.4,5.63,5.63
145,145,Pimiento asado en tiras bicolor bandeja 350 gr,2.35,6.71/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 350 gr,6.71,Kg,0.35,6.71,6.71
146,146,LA BROCHE Fun roll de bacon y queso bandeja 275 gr,1.85,6.73/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 275 gr,6.73,Kg,0.275,6.73,6.73
147,147,CASA TARRADELLAS pizza de pollo envase 410 gr,2.75,6.71/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 410 gr,6.71,Kg,0.41,6.71,6.71
148,148,LA CARLOTEÃA redondo de pollo asado relleno de jamon y queso envase 340 gr,2.99,8.79/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 340 gr,8.79,Kg,0.34,8.79,8.79
149,149,CARRETILLA paella marinera para microondas bandeja 250 gr,2.45,9.80/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 250 gr,9.80,Kg,0.25,9.80,9.8
150,150,PIERRE MARTINET tabule oriental tarrina 200 gr,1.75,8.75/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 200 gr,8.75,Kg,0.2,8.75,8.75
151,151,EL MOLINO DE DIA empanada de carne 550 gr,3.1,5.64/Kg,https://www.dia.es/compra-online/platos-preparados/cf,0, 550 gr,5.64,Kg,0.55,5.64,5.64
152,152,Limon unidad (350 gr aprox.),0.7,1.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,1.99,Kg,0.352,1.99,1.99
153,153,Mandarina unidad (200 gr aprox.),0.37,1.85/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,1.85,Kg,0.2,1.85,1.85
154,154,Chirimoya unidad (520 gr aprox.),1.55,2.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,2.99,Kg,0.518,2.99,2.99
155,155,Manzana reineta unidad (280 gr aprox.),0.67,2.39/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,2.39,Kg,0.28,2.39,2.39
156,156,Calabacin unidad (900 gr aprox.),1.43,1.59/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,1.59,Kg,0.899,1.59,1.59
157,157,Naranja unidad (400 gr aprox.),0.6,1.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,1.49,Kg,0.403,1.49,1.49
158,158,Manzana golden unidad (280 gr aprox.),0.47,1.69/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,1.69,Kg,0.278,1.69,1.69
159,159,Tomate en rama unidad (190 gr aprox.),0.34,1.79/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,1.79,Kg,0.19,1.79,1.79
160,160,Tomate ensalada unidad (380 gr aprox.),0.64,1.69/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,1.69,Kg,0.379,1.69,1.69
161,161,Tomate canario unidad (250 gr aprox.),0.35,1.39/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,1.39,Kg,0.252,1.39,1.39
162,162,Pimiento italiano unidad (200 gr aprox.),0.31,1.55/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,1.55,Kg,0.2,1.55,1.55
163,163,DIA GALATEA queso fundido 16 lonchas paquete 300 gr,1.09,3.63/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0, 16 lonchas paquete 300 gr,3.63,Kg,0.3,3.63,3.63
164,164,PAVOFRÃO pechuga de pavo en lonchas,10.99,10.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,10.99,Kg,1.0,10.99,10.99
165,165,LA GULA DEL NORTE con gambas al ajillo envase 110 gr,2.99,27.18/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0, 110 gr,27.18,Kg,0.11,27.18,27.18
166,166,Corazones de cogollos 6 uds,1.89,0.32/ud,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0, 6 uds,0.32,ud,5.906,0.32,0.32
167,167,Champinon laminado bandeja 250 gr,1.29,5.16/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0, 250 gr,5.16,Kg,0.25,5.16,5.16
168,168,Ciruela roja unidad (120 gr aprox.),0.27,2.29/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,2.29,Kg,0.118,2.29,2.29
169,169,DIA LACTEA queso fresco natural pack 2 x 250 gr ,1.55,3.10/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0, 2 x 250 gr ,3.10,Kg,0.5,3.10,3.1
170,170,KRISSIA surimi fresco rallado envase 125 g,1.99,15.92/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0, 125 g,15.92,Kg,0.125,15.92,15.92
171,171,Remolacha cocida bolsa 500 gr,0.79,1.58/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0, 500 gr,1.58,Kg,0.5,1.58,1.58
172,172,SELECCIÃN DE DIA cuartos traseros de pollo bandeja (peso aprox. 1.3 kg),4.1,3.15/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0,,3.15,Kg,1.302,3.15,3.15
173,173,Maiz cocido mazorcas bolsa 400 gr,1.15,2.88/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0, 400 gr,2.88,Kg,0.399,2.88,2.88
174,174,Cebolla malla 2 Kg,1.69,0.85/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0, 2 Kg,0.85,Kg,1.988,0.85,0.85
175,175,Brocoli pieza 500 gr,1.25,2.50/Kg,https://www.dia.es/compra-online/frescos/cf?page=1&disp=,0, 500 gr,2.50,Kg,0.5,2.50,2.5
176,176,Patata de guarnicion malla 1 kg,1.09,1.09/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 1 kg,1.09,Kg,1.0,1.09,1.09
177,177,DIA GALATEA queso rallado especial para gratinar bolsa 200 gr,0.99,4.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 200 gr,4.95,Kg,0.2,4.95,4.95
178,178,Apio bolsa 500 gr,0.99,1.98/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 500 gr,1.98,Kg,0.5,1.98,1.98
179,179,LA GULA DEL NORTE al ajillo envase 110 gr,2.99,27.18/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 110 gr,27.18,Kg,0.11,27.18,27.18
180,180,SELECCIÃN DE DIA filetes de pechuga de pollo bandeja (peso aprox. 760 gr),5.55,7.30/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 760 gr),7.30,Kg,0.76,7.30,7.3
181,181,Naranja de zumo malla 4 Kg ,3.59,0.90/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 4 Kg ,0.90,Kg,3.989,0.90,0.9
182,182,DIA EL CENCERRO queso tierno light en lonchas envase 200 gr,1.99,9.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 200 gr,9.95,Kg,0.2,9.95,9.95
183,183,REVILLA chorizo tradicion en lonchas sobre 70 gr,0.99,14.14/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 70 gr,14.14,Kg,0.07,14.14,14.14
184,184,Cebolla buti 1 Kg,1.19,1.19/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 1 Kg,1.19,Kg,1.0,1.19,1.19
185,185,DIA LACTEA queso rallado emmental bolsa 200 gr,1.29,6.45/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 200 gr,6.45,Kg,0.2,6.45,6.45
186,186,Pimiento tipo padron bolsa 200 gr,1.05,5.25/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 200 gr,5.25,Kg,0.2,5.25,5.25
187,187,Puerro bandeja 450 gr,1.69,3.38/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 450 gr,3.38,Kg,0.5,3.38,3.38
188,188,Patata lavada malla 5 Kg,4.99,1.00/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 5 Kg,1.00,Kg,4.99,1.00,1.0
189,189,Ajo morado malla 250 gr,1.45,5.80/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 250 gr,5.80,Kg,0.25,5.80,5.8
190,190,Limones malla 1 Kg,1.89,1.89/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 1 Kg,1.89,Kg,1.0,1.89,1.89
191,191,SELECCIÃN DE DIA pechugas enteras de pollo bandeja (peso aprox. 600 gr),3.91,6.52/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 600 gr),6.52,Kg,0.6,6.52,6.52
192,192,Conejo entero bandeja (peso aprox. 1560 gr),9.28,5.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 1560 gr),5.95,Kg,1.56,5.95,5.95
193,193,VEGA E HIJOS queso fresco artesano envase 250 gr,1.99,7.96/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 250 gr,7.96,Kg,0.25,7.96,7.96
194,194,Melon piel de sapo unidad (3.5 Kg aprox.),5.92,1.69/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0,,1.69,Kg,3.503,1.69,1.69
195,195,GARCIA BAQUERO queso semicurado cuna 325 gr,3.95,12.15/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 325 gr,12.15,Kg,0.325,12.15,12.15
196,196,DIA SELECCIÃN MUNDIAL queso edam cuna 470 gr,3.15,6.70/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 470 gr,6.70,Kg,0.47,6.70,6.7
197,197,DIA chistorra pieza 220 gr ,1.25,5.68/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 220 gr ,5.68,Kg,0.22,5.68,5.68
198,198,GARCIA BAQUERO queso semicurado ya cortado envase 250 gr,4.69,18.76/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 250 gr,18.76,Kg,0.25,18.76,18.76
199,199,EL CASERIO queso rallado 4 quesos bolsa 150 gr,2.29,15.27/Kg,https://www.dia.es/compra-online/frescos/cf?page=2&disp=,0, 4 quesos bolsa 150 gr,15.27,Kg,0.15,15.27,15.27
200,200,CASA TARRADELLAS espetec extra pieza 180 gr,2.09,11.61/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0, 180 gr,11.61,Kg,0.18,11.61,11.61
201,201,CASA TARRADELLAS cintas de bacon envase 2x100 gr,1.99,9.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,9.95,Kg,0.2,9.95,9.95
202,202,GARCIA BAQUERO queso curado ya cortado pieza 250 g,4.85,19.40/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0, 250 g,19.40,Kg,0.25,19.40,19.4
203,203,BURGO DE ARIAS queso fresco mini natural envase pack 3x72 g,2.39,11.06/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,11.06,Kg,0.216,11.06,11.06
204,204,SELECCIÃN DE DIA filetes de contramuslo de pollo bandeja (peso aprox. 640 gr),4.15,6.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0, 640 gr),6.49,Kg,0.639,6.49,6.49
205,205,Banana unidad (300 gr aprox.),0.27,0.89/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,0.89,Kg,0.303,0.89,0.89
206,206,Aguacate unidad (300 gr aprox.),1.31,4.35/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,4.35,Kg,0.301,4.35,4.35
207,207,Berenjena unidad (420 gr aprox.),0.63,1.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,1.49,Kg,0.423,1.49,1.49
208,208,Repollo rizado unidad (2 Kg aprox),1.98,0.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,0.99,Kg,2.0,0.99,0.99
209,209,Manzana granny unidad (200 gr aprox.),0.35,1.75/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,1.75,Kg,0.2,1.75,1.75
210,210,Pina unidad (2.3 Kg aprox.),2.51,1.09/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,1.09,Kg,2.303,1.09,1.09
211,211,Uva roja racimo (980 gr aprox.),2.73,2.79/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,2.79,Kg,0.978,2.79,2.79
212,212,Pomelo unidad (400 gr aprox.),0.8,1.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,1.99,Kg,0.402,1.99,1.99
213,213,DIA SELECCIÃN MUNDIAL salmon ahumado noruego sobre 200 gr,5.69,28.45/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0, 200 gr,28.45,Kg,0.2,28.45,28.45
214,214,DIA EL CENCERRO queso azul envase 150 gr,1.45,9.67/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0, 150 gr,9.67,Kg,0.15,9.67,9.67
215,215,PHILADELPHIA queso para untar original tarrina 250 gr,2.09,8.36/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0, 250 gr,8.36,Kg,0.25,8.36,8.36
216,216,Cebolla dulce unidad (400 gr aprox.),1.0,2.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,2.49,Kg,0.402,2.49,2.49
217,217,Tomate pera unidad (250 gr aprox.),0.37,1.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,1.49,Kg,0.248,1.49,1.49
218,218,PHILADELPHIA queso para untar light tarrina 250 gr,2.09,8.36/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0, 250 gr,8.36,Kg,0.25,8.36,8.36
219,219,DIA SELECCIÃN MUNDIAL queso mascarpone tarrina 250 gr ,1.79,7.16/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0, 250 gr ,7.16,Kg,0.25,7.16,7.16
220,220,Mango unidad (720 gr aprox.),1.69,2.35/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,2.35,Kg,0.719,2.35,2.35
221,221,DIA LACTEA queso rallado mezcla 4 quesos bolsa 200 gr,1.79,8.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0, 4 quesos bolsa 200 gr,8.95,Kg,0.2,8.95,8.95
222,222,Repollo liso unidad (3.2 Kg aprox.),3.17,0.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,0.99,Kg,3.202,0.99,0.99
223,223,Lombarda unidad (3.3 Kg aprox.),3.27,0.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=3&disp=,0,,0.99,Kg,3.303,0.99,0.99
224,224,SELECCIÃN DE DIA filetes de pechuga de pollo corte fino bandeja (peso aprox. 660 gr),5.35,8.10/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 660 gr),8.10,Kg,0.66,8.10,8.1
225,225,PALACIOS chorizo sarta pieza 250 gr,3.45,13.80/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 250 gr,13.80,Kg,0.25,13.80,13.8
226,226,DIA EL CENCERRO queso tierno pieza 1 Kg,6.45,6.45/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 1 Kg,6.45,Kg,1.0,6.45,6.45
227,227,DIA SELECCIÃN MUNDIAL queso gouda cuna 500 gr,2.95,5.90/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 500 gr,5.90,Kg,0.5,5.90,5.9
228,228,SERRANO longaniza de pavo y pollo 320 gr ,1.99,6.22/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 320 gr ,6.22,Kg,0.32,6.22,6.22
229,229,Platano para freir unidad (360 gr aprox.),0.72,1.99/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0,,1.99,Kg,0.362,1.99,1.99
230,230,CASA TARRADELLAS espetec pack 2 x 180 gr,3.99,11.08/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 2 x 180 gr,11.08,Kg,0.36,11.08,11.08
231,231,BURGO DE ARIAS queso fresco mini 0% envase pack 3x72 g,2.39,11.06/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0,,11.06,Kg,0.216,11.06,11.06
232,232,Cebolla morada malla 500 gr,1.05,2.10/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 500 gr,2.10,Kg,0.5,2.10,2.1
233,233,Corazones de lechuga romana bandeja 2 uds,1.39,0.70/ud,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 2 uds,0.70,ud,1.986,0.70,0.7
234,234,DIA EL CENCERRO queso tierno en lonchas envase 250 gr,1.95,7.80/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 250 gr,7.80,Kg,0.25,7.80,7.8
235,235,BABYBEL mini queso 6 porciones bolsa 120 gr ,2.39,19.92/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 6 porciones bolsa 120 gr ,19.92,Kg,0.12,19.92,19.92
236,236,DIA MARI MARINERA palitos de surimi refrigeradas paquete 300 gr ,1.75,5.83/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 300 gr ,5.83,Kg,0.3,5.83,5.83
237,237,DIA EL CENCERRO queso tierno de cabra mini 550 gr,5.95,10.82/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 550 gr,10.82,Kg,0.55,10.82,10.82
238,238,Pera conferencia cesta 1 Kg,1.49,1.49/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 1 Kg,1.49,Kg,1.0,1.49,1.49
239,239,DIA magro de cerdo lata 220 gr ,1.85,8.41/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 220 gr ,8.41,Kg,0.22,8.41,8.41
240,240,OSCAR MAYER salchichas jumbo con queso envase 350 gr,2.19,6.26/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 350 gr,6.26,Kg,0.35,6.26,6.26
241,241,SERRANO pechuga de pavo adobada bandeja 240 gr ,2.09,8.71/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 240 gr ,8.71,Kg,0.24,8.71,8.71
242,242,DIA LACTEA queso fresco 0% M.G pack 4 uds x 62.5 gr,0.99,3.96/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 4 uds x 62.5 gr,3.96,Kg,0.25,3.96,3.96
243,243,"CAMPOFRÃO Finissimas jamon cocido extra sobre 115 gr 
",1.99,17.30/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 115 gr ,17.30,Kg,0.115,17.30,17.3
244,244,CAMPOFRÃO Finissimas pechuga de pavo sobre 115 gr,1.99,17.30/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 115 gr,17.30,Kg,0.115,17.30,17.3
245,245,BABYBEL mini queso light 6 porciones bolsa 120 gr,2.49,20.75/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 6 porciones bolsa 120 gr,20.75,Kg,0.12,20.75,20.75
246,246,EL VENTERO queso tierno bajo en sal mini pieza 550 gr,8.55,15.55/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0, 550 gr,15.55,Kg,0.55,15.55,15.55
247,247,Calabaza (1.9 Kg aprox.),2.38,1.25/Kg,https://www.dia.es/compra-online/frescos/cf?page=4&disp=,0,,1.25,Kg,1.904,1.25,1.25
248,248,SELECCIÃN DE DIA panceta fileteada de cerdo bandeja 500 gr,2.99,5.98/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 500 gr,5.98,Kg,0.5,5.98,5.98
249,249,SELECCIÃN DE DIA estofado de cerdo bandeja 600 gr,2.75,4.58/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 600 gr,4.58,Kg,0.6,4.58,4.58
250,250,AGUINAMAR mejillones cocidos envasado al vacio 1 Kg,4.09,4.09/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 1 Kg,4.09,Kg,1.0,4.09,4.09
251,251,ELPOZO Bienstar pechuga de pavo 0% M.G. pieza 340 gr,3.15,9.26/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 340 gr,9.26,Kg,0.34,9.26,9.26
252,252,ELPOZO Bienstar hamburguesas de pavo bandeja 320 gr ,1.99,6.22/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 320 gr ,6.22,Kg,0.32,6.22,6.22
253,253,FLOR DE ESGUEVA queso de oveja viejo cuna 250 g,4.79,19.16/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 250 g,19.16,Kg,0.25,19.16,19.16
254,254,LA VACA QUE RIE palitos con queso fundido caja 4 uds 140 gr,2.09,14.93/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 4 uds 140 gr,14.93,Kg,0.14,14.93,14.93
255,255,KIRI queso fundido porciones caja 6 unidades 108 gr,1.89,17.50/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 6 unidades 108 gr,17.50,Kg,0.108,17.50,17.5
256,256,DIA FUNKY FRANK salchichas super envase 350 gr,1.45,4.14/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 350 gr,4.14,Kg,0.35,4.14,4.14
257,257,Pimientos tres colores bolsa 500 gr,1.55,3.10/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 500 gr,3.10,Kg,0.5,3.10,3.1
258,258,DIA VEGECAMPO ensalada 4 estaciones bolsa 250 gr,0.59,2.36/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 4 estaciones bolsa 250 gr,2.36,Kg,0.25,2.36,2.36
259,259,DIA VEGECAMPO ensalada gourmet bolsa 175 gr,0.99,5.66/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 175 gr,5.66,Kg,0.175,5.66,5.66
260,260,DIA VEGECAMPO espinacas bolsa 300 gr,0.99,3.30/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 300 gr,3.30,Kg,0.3,3.30,3.3
261,261,DIA VEGECAMPO ensalada variada bolsa 200 gr,0.99,4.95/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 200 gr,4.95,Kg,0.2,4.95,4.95
262,262,AGUINAMAR colas de langostino al ajillo envase 105 gr,2.99,28.48/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 105 gr,28.48,Kg,0.105,28.48,28.48
263,263,DIA VEGECAMPO canonigos bolsa 100 gr,0.95,9.50/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 100 gr,9.50,Kg,0.1,9.50,9.5
264,264,LA GULA DEL NORTE refrigeradas bandeja 180 gr,5.49,30.50/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 180 gr,30.50,Kg,0.18,30.50,30.5
265,265,DIA LACTEA queso mozzarella fresca bolsa 125 gr,0.89,7.12/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 125 gr,7.12,Kg,0.125,7.12,7.12
266,266,SERRANO preparado de carne picada de pavo y pollo bandeja 300 gr ,1.79,5.97/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 300 gr ,5.97,Kg,0.3,5.97,5.97
267,267,Cinta de lomo adobada (peso aprox. 800 gr),4.68,5.85/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 800 gr),5.85,Kg,0.8,5.85,5.85
268,268,ELPOZO jamon cocido en lonchas sobre 110 gr,1.0,9.09/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 110 gr,9.09,Kg,0.11,9.09,9.09
269,269,ELPOZO sobrasada tarrina 250 gr,1.69,6.76/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 250 gr,6.76,Kg,0.25,6.76,6.76
270,270,DIA EL CENCERRO queso fresco tradicional envase  250 gr,1.35,5.40/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 250 gr,5.40,Kg,0.25,5.40,5.4
271,271,DIA LACTEA queso fresco Natural envase pack 4 uds x 62.5 gr,0.99,3.96/Kg,https://www.dia.es/compra-online/frescos/cf?page=5&disp=,0, 4 uds x 62.5 gr,3.96,Kg,0.25,3.96,3.96
