,producto,precio,precio_rel,link,oferta
5548,OLAY Eyes contorno de ojos pro-retinol tubo 15 ml,34.99,34.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5549,OLAY Total effects 7 en 1 crema hidratante de día antiedad spf 30 caja 50 ml,19.99,19.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5550,CATRICE sacapuntas 1 ud,2.29,2.29/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5551,AZUR DE PUIG colonia spray 200 ml,7.55,37.75/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5552,DON ALGODÓN colonia frasco 200 ml,12.95,64.75/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5553,DON ALGODÓN colonia mujer frasco 200 ml,11.95,59.75/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5554,SUAVIPIEL active esponja dermo masaje bolsa 1 ud,1.35,1.35/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5555,SANEX gel de ducha dermo equilibrante bote 600 ml,3.39,5.65/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5556,SUAVIPIEL natural guante exfoliante bolsa 1 ud,2.55,2.55/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5557,SYOSS tinte Castaño Claro Nº 5-10 caja 1 ud,5.95,5.95/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5558,SYOSS tinte Castaño Helado Nº 4-86 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5559,SYOSS tinte Castaño Claro Ceniza Nº 5-54 caja 1 ud,5.95,5.95/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5560,SYOSS tinte Rubio Beige Nº 8-05 caja 1 ud,5.95,5.95/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5561,SYOSS tinte Rubio Claro Ceniza Nº 10-50 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5562,SYOSS tinte Negro Intenso Nº 1-10 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5563,SYOSS tinte Rubio Natural Nº 7-10 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5564,SCHOLL Velvet smooth recambio lima exfoliante piel seca 2 uds,16.15,16.15/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5565,NIVEA crema corporal con aceite de oliva piel seca tarro 300 ml,3.69,12.30/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5566,SYOSS tinte Rubio Oscuro Nº 6-10 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5567,SYOSS tinte Castaño Caramelo Nº 5-86 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=58&disp=,0
5568,SYOSS tinte Castaño Nº 3-10 caja 1 ud,5.95,5.95/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5569,SYOSS tinte Rubio Miel Nº 8-60 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5570,SYOSS tinte Rojo Intenso Nº 5-92 caja 1 ud,5.99,5.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5571,DOVE loción corporal aguacate y caléndula spray 190 ml,5.99,31.53/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5572,ELVIVE aconcionador arcilla extraordinaria cabello normal bote 300 ml,3.95,13.17/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5573,NATURAL HONEY aceite corporal hidratante de almendras bote 300 ml,3.99,13.30/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5574,AXE desodorante gold formato viaje spray 35 ml,1.00,28.57/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5575,PALMOLIVE jabón líquido de manos kitchen lima dosificador 300 ml,1.99,6.63/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5576,MAGIC RETOUCH tinte marrón retoca raíces instantáneo spray 100 ml,7.99,79.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5577,PANTENE Pro-v ampollas liso extremo 1 min caja 3 ampollas,5.69,1.90/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5578,BONTE cepillo dental para ortodoncia blíster 1 ud,1.89,1.89/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5579,MAGIC RETOUCH tinte castaño caoba retoca raíces instantáneo spray 100 ml,7.95,79.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5580,MOUSSEL gel de ducha dermo hidratante ph neutro formato familiar bote 900 ml,4.25,4.72/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5581,HI MODEL FACE ampollas de ácido hialurónico 5 uds x 2 ml,16.95,1 695.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5582,NATURAL HONEY loción corporal extra hidratante dosificador 700 ml,5.65,8.07/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5583,HI MODEL FACE contorno de ojos con ácido hialurónico y Q10 dosificador 15 ml,12.95,863.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5584,BONTE crema corporal iluminadora tarro 200 ml,2.65,13.25/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5585,MOUSSEL gel de ducha purificante aloe vera envase 600 ml,2.99,4.98/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5586,MAGIC RETOUCH tinte rubio retoca raíces instantáneo spray 100 ml,7.99,79.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5587,FARMATINT tinte Castaño Nº 4N caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5588,FARMATINT tinte Castaño claro caoba Nº 5M caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5589,FARMATINT tinte Castaño Claro Dorado Nº 5D caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5590,FARMATINT tinte Rubio oscuro Nº 6N caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5591,FARMATINT tinte Rubio oscuro dorado Nº 6D caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=59&disp=,0
5592,FARMATINT tinte Rubio claro dorado Nº 8D caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5593,FARMATINT tinte Rubio Nº 7N caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5594,FARMATINT tinte Rubio dorado Nº 7D caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5595,FARMATINT tinte Castaño claro Nº 5N caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5596,FARMATINT tinte Rubio claro Nº 8N caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5597,FARMATINT tinte Negro Nº 1N caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5598,SUAVIPIEL Active esponja de baño sense bolsa 1 ud,1.99,1.99/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5599,NENUCO gel de ducha fragancia original bote 750 ml,3.19,4.25/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5600,CUTEX quitaesmalte extrahidratante bote 100 ml,2.85,28.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5601,FARMATINT tinte Castaño oscuro  Nº 3N caja 1 ud,8.99,59.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5602,LACTACYD gel de higiene íntima uso diario bote 400 ml,11.99,29.98/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5603,INIBSA gel de ducha dermatológico con colágeno y lipo proteínas bote 1 lt,3.95,3.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5604,LACTACYD gel de ducha con ácido láctico piel sensible bote 1 lt,9.00,9.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5605,LACTACYD toallitas íntimas caja 10 uds,4.68,4.68/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5606,VADEMECUM pasta dentífrica protección completa bio tubo 75 ml,3.95,52.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5607,MAGIC RETOUCH tinte castaño retoca raíces instantáneo spray 100 ml,7.99,79.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5608,HIMALAYA crema protectora y calmante multipropósito tubo 20 gr,1.99,99.50/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5609,HIMALAYA mascarilla facial purificante de nim sachet 2 uds 7.5 ml,1.00,66.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5610,HIMALAYA exfoliante facial purificante sachet 2 uds 6 ml,1.00,83.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5611,HIMALAYA jabón protector de nim y cúrcuma pastilla 75 gr,1.00,13.33/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5612,HIMALAYA jabón refrescante de pepino pastilla 75 gr,1.00,13.33/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5613,HIMALAYA jabón hidratante de almendras pastilla 75 gr,1.00,13.33/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5614,ROC fluido antiflacidez reafirmante tubo 40 ml,34.84,871.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5615,ROC fluido protector antioxidante tubo 40 ml,21.66,541.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=60&disp=,0
5616,MAGIC RETOUCH tinte rubio claro retoca raíces instantáneo spray 100 ml,7.99,79.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5617,PHARMALINE desodorante sensitive roll on 50 ml,3.95,79.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5618,ELVIVE dream long crema sin aclarado stop tijeras/corte bote 200 ml,4.79,23.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5619,CUTEX quitaesmalte sin acetona bote 100 ml,3.25,32.50/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5620,HIMALAYA pasta dentífrica ayurvédica con fluoruro tubo 100 gr,2.50,25.00/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5621,BINACA pasta dentífrica dientes de leche tubo 50 ml,1.99,39.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5622,PHARMALINE loción corporal antiedad Q10 dosificador 500 ml,6.95,13.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5623,HIMALAYA pasta dentífrica cuidado completo tubo 75 ml,2.50,33.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5624,MILANO pack sport colonia 100 ml + after shave 100 ml + desodorante spray 150 ml,18.99,54.26/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5625,DOVE crema corporal intensiva tarro 150 ml,2.35,15.67/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5626,PHARMALINE loción corporal sensitive dosificador 500 ml,6.95,13.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5627,HIMALAYA pasta dentífrica blanco radiante tubo 75 ml,2.50,33.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5628,SENSODYNE pasta dentífrica sensibilidad y encías tubo 75 ml,4.59,61.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5629,DR. SOS esparadrapo 5m x 2.5cm + dispensador caja 1 ud,1.35,0.27/m,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5630,KERZO champú anticaída nutritivo cabellos secos bote 400 ml,3.89,9.73/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5631,NIVEA Cellular filler crema de noche antiarrugas tarro 50 ml,16.99,339.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5632,SENSODYNE pasta dentífrica sensibilidad y encías blanqueador tubo 75 ml,4.59,61.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5633,SYOSS máscara Castaño Chocolate para mechones y raíces 1 ud,7.50,7.50/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5634,SYOSS máscara Castaño Oscuro para mechones y raíces 1 ud,7.50,7.50/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5635,SYOSS máscara Caoba para mechones y raíces 1 ud,7.50,7.50/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5636,SYOSS máscara Rubio Oscuro para mechones y raíces 1 ud,7.50,7.50/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5637,PANTENE Pro-v BB7 tratamiento superalimento caja 3 ampollas,5.94,5.94/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5638,SYOSS máscara Rubio Claro para mechones y raíces 1 ud,7.50,7.50/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5639,SYOSS máscara Castaño para mechones y raíces 1 ud,7.50,7.50/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=61&disp=,0
5640,PANTENE Pro-v BB7 acondicionador superalimento tubo 200 ml,3.99,19.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5641,MAGIC RETOUCH tinte negro retoca raíces instantáneo spray 100 ml,7.99,79.90/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5642,HERBAL Originals champú oil elixir argán nutritivo bote 400 ml,5.85,14.63/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5643,POLIDENT tabletas limpiadoras para prótesis dental caja 72 uds,7.99,0.11/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5644,COLGATE Total pasta dentífrica encías sanas tubo 75 ml,3.29,43.87/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5645,COLGATE Total pasta dentífrica original tubo 75 ml,2.65,35.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5646,COLGATE Total pasta dentífrica blanqueador tubo 75 ml,2.65,35.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5647,COLGATE Total pasta dentífrica esmalte sano tubo 75 ml,2.69,35.87/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5648,MAVALA endurecedor de uñas pro keratin caja 2 ml,12.50,2 500.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5649,SENSODYNE cepillo dental sensibilidad y encías blíster 1 ud,3.49,3.49/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5650,NIVEA Cellular filler crema facial de día spf 30 tarro 50 ml,16.99,339.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5651,BONTE Men exfoliante facial tubo 150 ml,2.99,19.93/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5652,POLIDENT crema fijadora para prótesis dental protección encías tubo 40 gr,5.69,142.25/Kg,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5653,GIORGI LINE espuma fijadora en crema sublime fijación 3 spray 150 ml,3.75,25.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5654,GIORGI LINE espuma fijadora en crema sublime rizos fijación 5 spray 150 ml,3.75,25.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5655,HS champú anticaspa classic bote 650 ml,7.49,11.52/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5656,HS champú anticaspa citrus fresh bote 650 ml,7.49,11.52/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5657,HS champú anticaspa menthol fresh bote 650 ml,7.49,11.52/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5658,HS Supreme acondicionador anticaspa hidratante bote 220 ml,3.95,17.95/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5659,BONTE preservativos sensitive up caja 3 uds,1.05,1.05/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5660,EVAX protege slips tanga caja 30 uds,2.55,0.08/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5661,DIADERMINE Lift+ fluido multiprotector antiarrugas spf +50 dosificador 40 ml,10.45,261.25/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5662,VEET bandas de cera depilatoria para axilas piel sensible caja 12 uds,4.49,0.37/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5663,COLGATE enjuague bucal max white expert sin alcohol botella 250 ml,2.59,10.36/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=62&disp=,0
5664,NIVEA aceite en loción coco & monoi piel normal/seca bote 400 ml,6.19,15.48/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5665,ORIGINAL REMEDIES acondicionador délicatesse de avena bote 250 ml,3.45,13.80/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5666,BONTE discos desmaquillantes doble cara bolsa 30 uds,0.65,0.65/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5667,WILKINSON Sword intuition fab maquinilla de afeitar mujer recambio 3 uds,9.59,3.20/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5668,NATURAL HONEY gel de ducha pure micelar bote 750 ml,2.09,2.79/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5669,DEPEND For men calzoncillo incontinencia talla L/XL paquete 9 uds,10.99,1.22/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5670,BULL DOG champú para barba 2 en 1 dosificador 200 ml,8.49,42.45/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5671,COLGATE pasta dentífrica max white extra care sensitive tubo 75 ml,3.99,53.20/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5672,BULL DOG aceite para la barba bote 30 ml,7.95,265.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5673,NIVEA desodorante fresh natural 0% aluminio roll on 50 ml,1.95,39.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5674,GIORGI LINE laca manejable fijación 5 spray 75 ml,1.50,20.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5675,NIVEA Souffle crema corporal flor de cerezo tarro 200 ml,4.45,22.25/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5676,VITESSE agua micelar 3 en 1 todo tipo de pieles bote 400 ml,3.99,9.98/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5677,NIVEA Men desodorante deep spray 150 ml,2.90,19.33/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5678,DIADERMINE Lift+ super rellenador antiedad efecto inmediato blíster 7 cápsulas,6.59,0.94/ud,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5679,INSTITUTO ESPAÑOL agua de colonia gotas frescas spray 80 ml,2.50,31.25/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
5680,AIRE DE SEVILLA agua fresca de gardenias spray 30 ml,4.65,155.00/l,https://www.dia.es/compra-online/cuidado-personal/cf?page=63&disp=,0
